"","V3","n","hgnc_symbol"
"2788","ENSG00000123562",4,"MORF4L2"
"2789","ENSG00000123572",1,"NRK"
"2790","ENSG00000123584",2,"MAGEA9"
"2791","ENSG00000123594",1,"ATXN3L"
"2792","ENSG00000123609",8,"NMI"
"2793","ENSG00000123612",1,"ACVR1C"
"2794","ENSG00000123643",1,"SLC36A1"
"2795","ENSG00000123689",1,"G0S2"
"2796","ENSG00000123728",1,"RAP2C"
"2797","ENSG00000123737",1,"EXOSC9"
"2798","ENSG00000123815",1,"COQ8B"
"2799","ENSG00000123836",2,"PFKFB2"
"2800","ENSG00000123838",1,"C4BPA"
"2801","ENSG00000123908",8,"AGO2"
"2802","ENSG00000123975",4,"CKS2"
"2803","ENSG00000123983",2,"ACSL3"
"2804","ENSG00000123999",4,"INHA"
"2805","ENSG00000124092",7,"CTCFL"
"2806","ENSG00000124102",5,"PI3"
"2807","ENSG00000124107",3,"SLPI"
"2808","ENSG00000124126",10,"PREX1"
"2809","ENSG00000124134",1,"KCNS1"
"2810","ENSG00000124145",6,"SDC4"
"2811","ENSG00000124151",95,"NCOA3"
"2812","ENSG00000124160",2,"NCOA5"
"2813","ENSG00000124164",3,"VAPB"
"2814","ENSG00000124171",3,"PARD6B"
"2815","ENSG00000124177",2,"CHD6"
"2816","ENSG00000124181",10,"PLCG1"
"2817","ENSG00000124191",1,"TOX2"
"2818","ENSG00000124193",4,"SRSF6"
"2819","ENSG00000124205",1,"EDN3"
"2820","ENSG00000124207",9,"CSE1L"
"2821","ENSG00000124209",3,"RAB22A"
"2822","ENSG00000124212",2,"PTGIS"
"2823","ENSG00000124214",4,"STAU1"
"2824","ENSG00000124216",73,"SNAI1"
"2825","ENSG00000124222",1,"STX16"
"2826","ENSG00000124225",5,"PMEPA1"
"2827","ENSG00000124228",2,"DDX27"
"2828","ENSG00000124233",1,"SEMG1"
"2829","ENSG00000124243",1,"BCAS4"
"2830","ENSG00000124256",1,"ZBP1"
"2831","ENSG00000124260",2,"MAGEA10"
"2832","ENSG00000124275",13,"MTRR"
"2833","ENSG00000124299",2,"PEPD"
"2834","ENSG00000124333",1,"VAMP7"
"2835","ENSG00000124356",1,"STAMBP"
"2836","ENSG00000124380",1,"SNRNP27"
"2837","ENSG00000124383",2,"MPHOSPH10"
"2838","ENSG00000124422",6,"USP22"
"2839","ENSG00000124429",1,"POF1B"
"2840","ENSG00000124466",7,"LYPD3"
"2841","ENSG00000124486",10,"USP9X"
"2842","ENSG00000124491",1,"F13A1"
"2843","ENSG00000124496",3,"TRERF1"
"2844","ENSG00000124535",2,"WRNIP1"
"2845","ENSG00000124541",2,"RRP36"
"2846","ENSG00000124557",1,"BTN1A1"
"2847","ENSG00000124570",1,"SERPINB6"
"2848","ENSG00000124571",3,"XPO5"
"2849","ENSG00000124574",1,"ABCC10"
"2850","ENSG00000124575",2,"HIST1H1D"
"2851","ENSG00000124588",5,"NQO2"
"2852","ENSG00000124608",2,"AARS2"
"2853","ENSG00000124610",5,"HIST1H1A"
"2854","ENSG00000124614",1,"RPS10"
"2855","ENSG00000124635",1,"HIST1H2BJ"
"2856","ENSG00000124641",2,"MED20"
"2857","ENSG00000124659",1,"TBCC"
"2858","ENSG00000124664",16,"SPDEF"
"2859","ENSG00000124749",1,"COL21A1"
"2860","ENSG00000124762",126,"CDKN1A"
"2861","ENSG00000124766",10,"SOX4"
"2862","ENSG00000124767",7,"GLO1"
"2863","ENSG00000124782",1,"RREB1"
"2864","ENSG00000124783",1,"SSR1"
"2865","ENSG00000124784",1,"RIOK1"
"2866","ENSG00000124787",1,"RPP40"
"2867","ENSG00000124789",3,"NUP153"
"2868","ENSG00000124795",7,"DEK"
"2869","ENSG00000124813",32,"RUNX2"
"2870","ENSG00000124831",2,"LRRFIP1"
"2871","ENSG00000124839",1,"RAB17"
"2872","ENSG00000124882",6,"EREG"
"2873","ENSG00000124935",4,"SCGB1D2"
"2874","ENSG00000124939",11,"SCGB2A1"
"2875","ENSG00000124942",7,"AHNAK"
"2876","ENSG00000125084",18,"WNT1"
"2877","ENSG00000125107",2,"CNOT1"
"2878","ENSG00000125148",6,"MT2A"
"2879","ENSG00000125207",5,"PIWIL1"
"2880","ENSG00000125257",5,"ABCC4"
"2881","ENSG00000125266",1,"EFNB2"
"2882","ENSG00000125347",11,"IRF1"
"2883","ENSG00000125378",14,"BMP4"
"2884","ENSG00000125384",5,"PTGER2"
"2885","ENSG00000125386",1,"FAM193A"
"2886","ENSG00000125398",14,"SOX9"
"2887","ENSG00000125434",1,"SLC25A35"
"2888","ENSG00000125445",1,"MRPS7"
"2889","ENSG00000125447",1,"GGA3"
"2890","ENSG00000125450",1,"NUP85"
"2891","ENSG00000125454",1,"SLC25A19"
"2892","ENSG00000125459",1,"MSTO1"
"2893","ENSG00000125482",1,"TTF1"
"2894","ENSG00000125484",2,"GTF3C4"
"2895","ENSG00000125485",2,"DDX31"
"2896","ENSG00000125503",1,"PPP1R12C"
"2897","ENSG00000125505",2,"MBOAT7"
"2898","ENSG00000125508",2,"SRMS"
"2899","ENSG00000125510",1,"OPRL1"
"2900","ENSG00000125538",38,"IL1B"
"2901","ENSG00000125551",1,"PLGLB2"
"2902","ENSG00000125618",2,"PAX8"
"2903","ENSG00000125629",1,"INSIG2"
"2904","ENSG00000125630",1,"POLR1B"
"2905","ENSG00000125637",2,"PSD4"
"2906","ENSG00000125651",2,"GTF2F1"
"2907","ENSG00000125652",1,"ALKBH7"
"2908","ENSG00000125657",1,"TNFSF9"
"2909","ENSG00000125676",1,"THOC2"
"2910","ENSG00000125686",16,"MED1"
"2911","ENSG00000125691",2,"RPL23"
"2912","ENSG00000125703",1,"ATG4C"
"2913","ENSG00000125726",2,"CD70"
"2914","ENSG00000125730",2,"C3"
"2915","ENSG00000125731",2,"SH2D3A"
"2916","ENSG00000125733",4,"TRIP10"
"2917","ENSG00000125735",1,"TNFSF14"
"2918","ENSG00000125740",3,"FOSB"
"2919","ENSG00000125741",1,"OPA3"
"2920","ENSG00000125743",4,"SNRPD2"
"2921","ENSG00000125753",9,"VASP"
"2922","ENSG00000125755",1,"SYMPK"
"2923","ENSG00000125772",1,"GPCPD1"
"2924","ENSG00000125780",1,"TGM3"
"2925","ENSG00000125787",3,"GNRH2"
"2926","ENSG00000125798",3,"FOXA2"
"2927","ENSG00000125810",1,"CD93"
"2928","ENSG00000125812",1,"GZF1"
"2929","ENSG00000125817",1,"CENPB"
"2930","ENSG00000125820",1,"NKX2-2"
"2931","ENSG00000125826",3,"RBCK1"
"2932","ENSG00000125835",3,"SNRPB"
"2933","ENSG00000125844",1,"RRBP1"
"2934","ENSG00000125845",7,"BMP2"
"2935","ENSG00000125850",2,"OVOL2"
"2936","ENSG00000125851",2,"PCSK2"
"2937","ENSG00000125868",3,"DSTN"
"2938","ENSG00000125870",1,"SNRPB2"
"2939","ENSG00000125872",1,"LRRN4"
"2940","ENSG00000125885",1,"MCM8"
"2941","ENSG00000125901",2,"MRPS26"
"2942","ENSG00000125910",3,"S1PR4"
"2943","ENSG00000125912",1,"NCLN"
"2944","ENSG00000125931",2,"CITED1"
"2945","ENSG00000125944",2,"HNRNPR"
"2946","ENSG00000125952",3,"MAX"
"2947","ENSG00000125965",1,"GDF5"
"2948","ENSG00000125968",21,"ID1"
"2949","ENSG00000125970",4,"RALY"
"2950","ENSG00000125971",1,"DYNLRB1"
"2951","ENSG00000125977",1,"EIF2S2"
"2952","ENSG00000125991",1,"ERGIC3"
"2953","ENSG00000125995",1,"ROMO1"
"2954","ENSG00000125998",1,"FAM83C"
"2955","ENSG00000125999",1,"BPIFB1"
"2956","ENSG00000126001",1,"CEP250"
"2957","ENSG00000126003",1,"PLAGL2"
"2958","ENSG00000126010",2,"GRPR"
"2959","ENSG00000126012",2,"KDM5C"
"2960","ENSG00000126016",4,"AMOT"
"2961","ENSG00000126067",2,"PSMB2"
"2962","ENSG00000126091",1,"ST3GAL3"
"2963","ENSG00000126215",69,"XRCC3"
"2964","ENSG00000126217",2,"MCF2L"
"2965","ENSG00000126218",6,"F10"
"2966","ENSG00000126226",1,"PCID2"
"2967","ENSG00000126231",1,"PROZ"
"2968","ENSG00000126247",3,"CAPNS1"
"2969","ENSG00000126254",1,"RBM42"
"2970","ENSG00000126261",1,"UBA2"
"2971","ENSG00000126262",1,"FFAR2"
"2972","ENSG00000126266",2,"FFAR1"
"2973","ENSG00000126267",1,"COX6B1"
"2974","ENSG00000126351",4,"THRA"
"2975","ENSG00000126353",20,"CCR7"
"2976","ENSG00000126368",2,"NR1D1"
"2977","ENSG00000126432",1,"PRDX5"
"2978","ENSG00000126453",8,"BCL2L12"
"2979","ENSG00000126456",2,"IRF3"
"2980","ENSG00000126457",13,"PRMT1"
"2981","ENSG00000126458",4,"RRAS"
"2982","ENSG00000126461",1,"SCAF1"
"2983","ENSG00000126464",3,"PRR12"
"2984","ENSG00000126522",1,"ASL"
"2985","ENSG00000126561",40,"STAT5A"
"2986","ENSG00000126581",29,"BECN1"
"2987","ENSG00000126602",6,"TRAP1"
"2988","ENSG00000126705",1,"AHDC1"
"2989","ENSG00000126709",3,"IFI6"
"2990","ENSG00000126749",2,"EMG1"
"2991","ENSG00000126756",1,"UXT"
"2992","ENSG00000126759",1,"CFP"
"2993","ENSG00000126767",12,"ELK1"
"2994","ENSG00000126775",1,"ATG14"
"2995","ENSG00000126777",1,"KTN1"
"2996","ENSG00000126778",14,"SIX1"
"2997","ENSG00000126787",2,"DLGAP5"
"2998","ENSG00000126822",1,"PLEKHG3"
"2999","ENSG00000126870",1,"WDR60"
"3000","ENSG00000126878",1,"AIF1L"
"3001","ENSG00000126883",3,"NUP214"
"3002","ENSG00000126895",1,"AVPR2"
"3003","ENSG00000126934",2,"MAP2K2"
"3004","ENSG00000126945",3,"HNRNPH2"
"3005","ENSG00000126947",1,"ARMCX1"
"3006","ENSG00000127022",5,"CANX"
"3007","ENSG00000127054",1,"INTS11"
"3008","ENSG00000127129",4,"EDN2"
"3009","ENSG00000127152",1,"BCL11B"
"3010","ENSG00000127184",1,"COX7C"
"3011","ENSG00000127191",12,"TRAF2"
"3012","ENSG00000127220",1,"ABHD8"
"3013","ENSG00000127314",3,"RAP1B"
"3014","ENSG00000127324",1,"TSPAN8"
"3015","ENSG00000127328",1,"RAB3IP"
"3016","ENSG00000127334",5,"DYRK2"
"3017","ENSG00000127337",5,"YEATS4"
"3018","ENSG00000127366",1,"TAS2R5"
"3019","ENSG00000127423",1,"AUNIP"
"3020","ENSG00000127445",38,"PIN1"
"3021","ENSG00000127463",2,"EMC1"
"3022","ENSG00000127481",1,"UBR4"
"3023","ENSG00000127507",1,"ADGRE2"
"3024","ENSG00000127511",7,"SIN3B"
"3025","ENSG00000127527",1,"EPS15L1"
"3026","ENSG00000127528",1,"KLF2"
"3027","ENSG00000127554",3,"GFER"
"3028","ENSG00000127561",2,"SYNGR3"
"3029","ENSG00000127564",1,"PKMYT1"
"3030","ENSG00000127586",1,"CHTF18"
"3031","ENSG00000127603",2,"MACF1"
"3032","ENSG00000127616",14,"SMARCA4"
"3033","ENSG00000127663",9,"KDM4B"
"3034","ENSG00000127666",2,"TICAM1"
"3035","ENSG00000127743",2,"IL17B"
"3036","ENSG00000127774",1,"EMC6"
"3037","ENSG00000127824",5,"TUBA4A"
"3038","ENSG00000127837",1,"AAMP"
"3039","ENSG00000127838",2,"PNKD"
"3040","ENSG00000127870",1,"RNF6"
"3041","ENSG00000127914",2,"AKAP9"
"3042","ENSG00000127922",9,"SEM1"
"3043","ENSG00000127946",3,"HIP1"
"3044","ENSG00000127947",5,"PTPN12"
"3045","ENSG00000127948",3,"POR"
"3046","ENSG00000127952",1,"STYXL1"
"3047","ENSG00000127955",1,"GNAI1"
"3048","ENSG00000127957",1,"PMS2P3"
"3049","ENSG00000128016",10,"ZFP36"
"3050","ENSG00000128039",1,"SRD5A3"
"3051","ENSG00000128050",1,"PAICS"
"3052","ENSG00000128052",41,"KDR"
"3053","ENSG00000128059",1,"PPAT"
"3054","ENSG00000128159",1,"TUBGCP6"
"3055","ENSG00000128191",4,"DGCR8"
"3056","ENSG00000128228",1,"SDF2L1"
"3057","ENSG00000128245",6,"YWHAH"
"3058","ENSG00000128271",1,"ADORA2A"
"3059","ENSG00000128272",8,"ATF4"
"3060","ENSG00000128340",1,"RAC2"
"3061","ENSG00000128342",3,"LIF"
"3062","ENSG00000128383",7,"APOBEC3A"
"3063","ENSG00000128422",7,"KRT17"
"3064","ENSG00000128463",1,"EMC4"
"3065","ENSG00000128487",2,"SPECC1"
"3066","ENSG00000128512",4,"DOCK4"
"3067","ENSG00000128513",4,"POT1"
"3068","ENSG00000128564",1,"VGF"
"3069","ENSG00000128567",7,"PODXL"
"3070","ENSG00000128573",3,"FOXP2"
"3071","ENSG00000128578",1,"STRIP2"
"3072","ENSG00000128590",1,"DNAJB9"
"3073","ENSG00000128591",2,"FLNC"
"3074","ENSG00000128595",2,"CALU"
"3075","ENSG00000128602",3,"SMO"
"3076","ENSG00000128604",3,"IRF5"
"3077","ENSG00000128609",2,"NDUFA5"
"3078","ENSG00000128641",1,"MYO1B"
"3079","ENSG00000128645",1,"HOXD1"
"3080","ENSG00000128652",1,"HOXD3"
"3081","ENSG00000128654",1,"MTX2"
"3082","ENSG00000128709",1,"HOXD9"
"3083","ENSG00000128710",3,"HOXD10"
"3084","ENSG00000128714",2,"HOXD13"
"3085","ENSG00000128731",4,"HERC2"
"3086","ENSG00000128739",1,"SNRPN"
"3087","ENSG00000128829",1,"EIF2AK4"
"3088","ENSG00000128881",1,"TTBK2"
"3089","ENSG00000128886",3,"ELL3"
"3090","ENSG00000128908",2,"INO80"
"3091","ENSG00000128917",6,"DLL4"
"3092","ENSG00000128965",1,"CHAC1"
"3093","ENSG00000128989",1,"ARPP19"
"3094","ENSG00000129007",1,"CALML4"
"3095","ENSG00000129028",1,"THAP10"
"3096","ENSG00000129038",2,"LOXL1"
"3097","ENSG00000129048",2,"ACKR4"
"3098","ENSG00000129071",4,"MBD4"
"3099","ENSG00000129083",4,"COPB1"
"3100","ENSG00000129084",1,"PSMA1"
"3101","ENSG00000129103",1,"SUMF2"
"3102","ENSG00000129116",3,"PALLD"
"3103","ENSG00000129128",1,"SPCS3"
"3104","ENSG00000129152",2,"MYOD1"
"3105","ENSG00000129158",1,"SERGEF"
"3106","ENSG00000129173",2,"E2F8"
"3107","ENSG00000129187",1,"DCTD"
"3108","ENSG00000129214",24,"SHBG"
"3109","ENSG00000129219",9,"PLD2"
"3110","ENSG00000129226",3,"CD68"
"3111","ENSG00000129235",1,"TXNDC17"
"3112","ENSG00000129244",2,"ATP1B2"
"3113","ENSG00000129245",3,"FXR2"
"3114","ENSG00000129250",1,"KIF1C"
"3115","ENSG00000129292",1,"PHF20L1"
"3116","ENSG00000129315",3,"CCNT1"
"3117","ENSG00000129347",1,"KRI1"
"3118","ENSG00000129351",4,"ILF3"
"3119","ENSG00000129354",1,"AP1M2"
"3120","ENSG00000129355",5,"CDKN2D"
"3121","ENSG00000129422",7,"MTUS1"
"3122","ENSG00000129437",5,"KLK14"
"3123","ENSG00000129451",12,"KLK10"
"3124","ENSG00000129455",1,"KLK8"
"3125","ENSG00000129460",2,"NGDN"
"3126","ENSG00000129465",4,"RIPK3"
"3127","ENSG00000129473",4,"BCL2L2"
"3128","ENSG00000129474",2,"AJUBA"
"3129","ENSG00000129484",3,"PARP2"
"3130","ENSG00000129514",63,"FOXA1"
"3131","ENSG00000129521",5,"EGLN3"
"3132","ENSG00000129534",1,"MIS18BP1"
"3133","ENSG00000129559",3,"NEDD8"
"3134","ENSG00000129562",1,"DAD1"
"3135","ENSG00000129566",3,"TEP1"
"3136","ENSG00000129596",4,"CDO1"
"3137","ENSG00000129636",1,"ITFG1"
"3138","ENSG00000129657",2,"SEC14L1"
"3139","ENSG00000129667",1,"RHBDF2"
"3140","ENSG00000129673",1,"AANAT"
"3141","ENSG00000129675",1,"ARHGEF6"
"3142","ENSG00000129680",1,"MAP7D3"
"3143","ENSG00000129691",6,"ASH2L"
"3144","ENSG00000129757",9,"CDKN1C"
"3145","ENSG00000129810",1,"SGO1"
"3146","ENSG00000129824",1,"RPS4Y1"
"3147","ENSG00000129910",1,"CDH15"
"3148","ENSG00000129911",1,"KLF16"
"3149","ENSG00000129965",1,"INS-IGF2"
"3150","ENSG00000129990",1,"SYT5"
"3151","ENSG00000129991",1,"TNNI3"
"3152","ENSG00000129993",5,"CBFA2T3"
"3153","ENSG00000130052",1,"STARD8"
"3154","ENSG00000130055",1,"GDPD2"
"3155","ENSG00000130066",2,"SAT1"
"3156","ENSG00000130119",3,"GNL3L"
"3157","ENSG00000130147",1,"SH3BP4"
"3158","ENSG00000130150",1,"MOSPD2"
"3159","ENSG00000130164",1,"LDLR"
"3160","ENSG00000130175",1,"PRKCSH"
"3161","ENSG00000130176",2,"CNN1"
"3162","ENSG00000130177",4,"CDC16"
"3163","ENSG00000130193",2,"THEM6"
"3164","ENSG00000130202",1,"NECTIN2"
"3165","ENSG00000130203",13,"APOE"
"3166","ENSG00000130204",2,"TOMM40"
"3167","ENSG00000130208",1,"APOC1"
"3168","ENSG00000130227",1,"XPO7"
"3169","ENSG00000130234",2,"ACE2"
"3170","ENSG00000130254",7,"SAFB2"
"3171","ENSG00000130255",2,"RPL36"
"3172","ENSG00000130294",2,"KIF1A"
"3173","ENSG00000130303",8,"BST2"
"3174","ENSG00000130305",2,"NSUN5"
"3175","ENSG00000130311",1,"DDA1"
"3176","ENSG00000130332",2,"LSM7"
"3177","ENSG00000130340",2,"SNX9"
"3178","ENSG00000130368",2,"MAS1"
"3179","ENSG00000130382",1,"MLLT1"
"3180","ENSG00000130396",4,"AFDN"
"3181","ENSG00000130402",10,"ACTN4"
"3182","ENSG00000130414",1,"NDUFA10"
"3183","ENSG00000130427",10,"EPO"
"3184","ENSG00000130429",2,"ARPC1B"
"3185","ENSG00000130449",1,"ZSWIM6"
"3186","ENSG00000130479",1,"MAP1S"
"3187","ENSG00000130487",1,"KLHDC7B"
"3188","ENSG00000130508",1,"PXDN"
"3189","ENSG00000130511",1,"SSBP4"
"3190","ENSG00000130513",11,"GDF15"
"3191","ENSG00000130520",3,"LSM4"
"3192","ENSG00000130522",5,"JUND"
"3193","ENSG00000130529",1,"TRPM4"
"3194","ENSG00000130540",1,"SULT4A1"
"3195","ENSG00000130545",1,"CRB3"
"3196","ENSG00000130559",1,"CAMSAP1"
"3197","ENSG00000130589",2,"HELZ2"
"3198","ENSG00000130592",26,"LSP1"
"3199","ENSG00000130595",2,"TNNT3"
"3200","ENSG00000130598",1,"TNNI2"
"3201","ENSG00000130600",26,"H19"
"3202","ENSG00000130635",1,"COL5A1"
"3203","ENSG00000130638",2,"ATXN10"
"3204","ENSG00000130640",2,"TUBGCP2"
"3205","ENSG00000130649",10,"CYP2E1"
"3206","ENSG00000130669",5,"PAK4"
"3207","ENSG00000130695",1,"CEP85"
"3208","ENSG00000130699",1,"TAF4"
"3209","ENSG00000130700",1,"GATA5"
"3210","ENSG00000130701",1,"RBBP8NL"
"3211","ENSG00000130702",3,"LAMA5"
"3212","ENSG00000130706",2,"ADRM1"
"3213","ENSG00000130707",1,"ASS1"
"3214","ENSG00000130713",2,"EXOSC2"
"3215","ENSG00000130725",3,"UBE2M"
"3216","ENSG00000130726",15,"TRIM28"
"3217","ENSG00000130734",1,"ATG4D"
"3218","ENSG00000130741",1,"EIF2S3"
"3219","ENSG00000130758",1,"MAP3K10"
"3220","ENSG00000130762",1,"ARHGEF16"
"3221","ENSG00000130766",2,"SESN2"
"3222","ENSG00000130768",1,"SMPDL3B"
"3223","ENSG00000130772",2,"MED18"
"3224","ENSG00000130775",5,"THEMIS2"
"3225","ENSG00000130779",4,"CLIP1"
"3226","ENSG00000130787",1,"HIP1R"
"3227","ENSG00000130810",1,"PPAN"
"3228","ENSG00000130811",4,"EIF3G"
"3229","ENSG00000130813",1,"SHFL"
"3230","ENSG00000130816",44,"DNMT1"
"3231","ENSG00000130822",2,"PNCK"
"3232","ENSG00000130826",5,"DKC1"
"3233","ENSG00000130827",2,"PLXNA3"
"3234","ENSG00000130829",1,"DUSP9"
"3235","ENSG00000130876",2,"SLC7A10"
"3236","ENSG00000130935",3,"NOL11"
"3237","ENSG00000130939",2,"UBE4B"
"3238","ENSG00000130940",2,"CASZ1"
"3239","ENSG00000130948",3,"HSD17B3"
"3240","ENSG00000130985",3,"UBA1"
"3241","ENSG00000130988",4,"RGN"
"3242","ENSG00000131013",2,"PPIL4"
"3243","ENSG00000131016",2,"AKAP12"
"3244","ENSG00000131018",2,"SYNE1"
"3245","ENSG00000131023",13,"LATS1"
"3246","ENSG00000131042",1,"LILRB2"
"3247","ENSG00000131043",1,"AAR2"
"3248","ENSG00000131051",4,"RBM39"
"3249","ENSG00000131069",1,"ACSS2"
"3250","ENSG00000131095",2,"GFAP"
"3251","ENSG00000131096",1,"PYY"
"3252","ENSG00000131097",1,"HIGD1B"
"3253","ENSG00000131126",1,"TEX101"
"3254","ENSG00000131142",2,"CCL25"
"3255","ENSG00000131143",1,"COX4I1"
"3256","ENSG00000131148",1,"EMC8"
"3257","ENSG00000131149",2,"GSE1"
"3258","ENSG00000131153",3,"GINS2"
"3259","ENSG00000131165",1,"CHMP1A"
"3260","ENSG00000131187",1,"F12"
"3261","ENSG00000131196",2,"NFATC1"
"3262","ENSG00000131203",17,"IDO1"
"3263","ENSG00000131236",6,"CAP1"
"3264","ENSG00000131242",1,"RAB11FIP4"
"3265","ENSG00000131263",2,"RLIM"
"3266","ENSG00000131269",2,"ABCB7"
"3267","ENSG00000131368",1,"MRPS25"
"3268","ENSG00000131374",1,"TBC1D5"
"3269","ENSG00000131378",3,"RFTN1"
"3270","ENSG00000131400",3,"NAPSA"
"3271","ENSG00000131408",1,"NR1H2"
"3272","ENSG00000131435",2,"PDLIM4"
"3273","ENSG00000131437",1,"KIF3A"
"3274","ENSG00000131459",1,"GFPT2"
"3275","ENSG00000131462",12,"TUBG1"
"3276","ENSG00000131467",10,"PSME3"
"3277","ENSG00000131469",3,"RPL27"
"3278","ENSG00000131470",3,"PSMC3IP"
"3279","ENSG00000131473",2,"ACLY"
"3280","ENSG00000131482",1,"G6PC"
"3281","ENSG00000131504",6,"DIAPH1"
"3282","ENSG00000131508",8,"UBE2D2"
"3283","ENSG00000131558",2,"EXOC4"
"3284","ENSG00000131620",6,"ANO1"
"3285","ENSG00000131626",6,"PPFIA1"
"3286","ENSG00000131652",2,"THOC6"
"3287","ENSG00000131653",1,"TRAF7"
"3288","ENSG00000131669",1,"NINJ1"
"3289","ENSG00000131697",1,"NPHP4"
"3290","ENSG00000131711",1,"MAP1B"
"3291","ENSG00000131724",1,"IL13RA1"
"3292","ENSG00000131732",1,"ZCCHC9"
"3293","ENSG00000131746",4,"TNS4"
"3294","ENSG00000131747",67,"TOP2A"
"3295","ENSG00000131748",6,"STARD3"
"3296","ENSG00000131759",15,"RARA"
"3297","ENSG00000131771",10,"PPP1R1B"
"3298","ENSG00000131773",2,"KHDRBS3"
"3299","ENSG00000131778",3,"CHD1L"
"3300","ENSG00000131788",6,"PIAS3"
"3301","ENSG00000131791",1,"PRKAB2"
"3302","ENSG00000131808",4,"FSHB"
"3303","ENSG00000131828",2,"PDHA1"
"3304","ENSG00000131831",1,"RAI2"
"3305","ENSG00000131844",1,"MCCC2"
"3306","ENSG00000131876",3,"SNRPA1"
"3307","ENSG00000131899",3,"LLGL1"
"3308","ENSG00000131914",11,"LIN28A"
"3309","ENSG00000131979",1,"GCH1"
"3310","ENSG00000131981",36,"LGALS3"
"3311","ENSG00000132002",2,"DNAJB1"
"3312","ENSG00000132005",3,"RFX1"
"3313","ENSG00000132024",1,"CC2D1A"
"3314","ENSG00000132109",6,"TRIM21"
"3315","ENSG00000132128",1,"LRRC41"
"3316","ENSG00000132153",1,"DHX30"
"3317","ENSG00000132155",20,"RAF1"
"3318","ENSG00000132170",62,"PPARG"
"3319","ENSG00000132182",1,"NUP210"
"3320","ENSG00000132196",6,"HSD17B7"
"3321","ENSG00000132205",2,"EMILIN2"
"3322","ENSG00000132256",1,"TRIM5"
"3323","ENSG00000132274",2,"TRIM22"
"3324","ENSG00000132275",2,"RRP8"
"3325","ENSG00000132294",1,"EFR3A"
"3326","ENSG00000132300",2,"PTCD3"
"3327","ENSG00000132305",1,"IMMT"
"3328","ENSG00000132326",8,"PER2"
"3329","ENSG00000132329",1,"RAMP1"
"3330","ENSG00000132334",2,"PTPRE"
"3331","ENSG00000132341",6,"RAN"
"3332","ENSG00000132356",18,"PRKAA1"
"3333","ENSG00000132382",5,"MYBBP1A"
"3334","ENSG00000132383",12,"RPA1"
"3335","ENSG00000132386",7,"SERPINF1"
"3336","ENSG00000132394",1,"EEFSEC"
"3337","ENSG00000132424",1,"PNISR"
"3338","ENSG00000132432",1,"SEC61G"
"3339","ENSG00000132446",1,"FTHL17"
"3340","ENSG00000132463",1,"GRSF1"
"3341","ENSG00000132465",1,"JCHAIN"
"3342","ENSG00000132466",2,"ANKRD17"
"3343","ENSG00000132467",2,"UTP3"
"3344","ENSG00000132470",19,"ITGB4"
"3345","ENSG00000132471",4,"WBP2"
"3346","ENSG00000132475",1,"H3F3B"
"3347","ENSG00000132481",1,"TRIM47"
"3348","ENSG00000132507",4,"EIF5A"
"3349","ENSG00000132510",3,"KDM6B"
"3350","ENSG00000132514",1,"CLEC10A"
"3351","ENSG00000132530",1,"XAF1"
"3352","ENSG00000132549",1,"VPS13B"
"3353","ENSG00000132561",1,"MATN2"
"3354","ENSG00000132581",2,"SDF2"
"3355","ENSG00000132589",6,"FLOT2"
"3356","ENSG00000132591",2,"ERAL1"
"3357","ENSG00000132600",3,"PRMT7"
"3358","ENSG00000132603",2,"NIP7"
"3359","ENSG00000132604",9,"TERF2"
"3360","ENSG00000132613",1,"MTSS2"
"3361","ENSG00000132646",18,"PCNA"
"3362","ENSG00000132669",1,"RIN2"
"3363","ENSG00000132670",4,"PTPRA"
"3364","ENSG00000132671",3,"SSTR4"
"3365","ENSG00000132676",3,"DAP3"
"3366","ENSG00000132688",15,"NES"
"3367","ENSG00000132692",1,"BCAN"
"3368","ENSG00000132693",18,"CRP"
"3369","ENSG00000132694",1,"ARHGEF11"
"3370","ENSG00000132698",8,"RAB25"
"3371","ENSG00000132716",1,"DCAF8"
"3372","ENSG00000132740",2,"IGHMBP2"
"3373","ENSG00000132746",1,"ALDH3B2"
"3374","ENSG00000132768",1,"DPH2"
"3375","ENSG00000132773",1,"TOE1"
"3376","ENSG00000132781",8,"MUTYH"
"3377","ENSG00000132819",8,"RBM38"
"3378","ENSG00000132842",1,"AP3B1"
"3379","ENSG00000132849",2,"PATJ"
"3380","ENSG00000132879",1,"FBXO44"
"3381","ENSG00000132906",13,"CASP9"
"3382","ENSG00000132911",1,"NMUR2"
"3383","ENSG00000132912",1,"DCTN4"
"3384","ENSG00000132952",2,"USPL1"
"3385","ENSG00000132963",2,"POMP"
"3386","ENSG00000132964",4,"CDK8"
"3387","ENSG00000132965",2,"ALOX5AP"
"3388","ENSG00000132970",11,"WASF3"
"3389","ENSG00000132972",1,"RNF17"
"3390","ENSG00000133026",3,"MYH10"
"3391","ENSG00000133027",1,"PEMT"
"3392","ENSG00000133030",3,"MPRIP"
"3393","ENSG00000133048",16,"CHI3L1"
"3394","ENSG00000133056",2,"PIK3C2B"
"3395","ENSG00000133059",1,"DSTYK"
"3396","ENSG00000133067",2,"LGR6"
"3397","ENSG00000133083",2,"DCLK1"
"3398","ENSG00000133101",4,"CCNA1"
"3399","ENSG00000133103",1,"COG6"
"3400","ENSG00000133106",5,"EPSTI1"
"3401","ENSG00000133110",16,"POSTN"
